ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-100-quelle-2,3271,Hungarian,100-quelle,fejezet,fejezet,f ɛ j ɛ z ɛ t,,uesz,,,^ fejezet $,default, Anfang;   Quelle; Vorderteil;   Abschnitt in einem Schriftwerk;   Endpunkt;   Säulenkapitell,Quelle-2,2446-fejezet
Hungarian-458-fruhling-1,3278,Hungarian,458-fruhling,kikelet,kikelet,k i k ɛ l ɛ t,,uesz,,,^ kikelet $,default,Frühling;  Lenz,Fruhling-1,4749-kikelet
Hungarian-458-fruhling-2,3279,Hungarian,458-fruhling,tavasz,tavasz,t ɒ v ɒ s,,uesz,,,^ tavasz $,default,  Frühlings-; Frühling;   Sommergetreide;  Frühjahrsaussaat,Fruhling-2,9096-tavasz
Hungarian-142-eichhornchen-1,3282,Hungarian,142-eichhornchen,makog,makog,m ɒ k o ɡ,,uesz,,,^ makog $,default, Eichhörnchen;  stottern;   stammeln;  Affe〉; quäken od ähnl Töne von sich geben 〈Tiere;  haupts Hase,Eichhornchen-3,5878-makog
Hungarian-142-eichhornchen-2,3283,Hungarian,142-eichhornchen,mókus,mókus,m oː k u ʃ,,uesz,,,^ mókus $,default,Eichhörnchen;  Kerl;   Sonderling;   〈als Anrede an ein schmeichlerisches Kind〉,Eichhornchen-4,6198-mokus
Hungarian-677-stehen-1,3285,Hungarian,677-stehen,áll¹,áll,aː lː,,uesz,,,^ áll $,default,  behaupten;   behaupten ; stehen;  sich in einer Lage befinden;   stillstehen;   emporragen;  sich erheben;   bestehen;  existieren;   gelten 〈Wort usw.〉;   aushalten;  ertragen;   in eine Lage;  in einen Zustand kommen;   abhängen;   sich zusammensetzen;  sich offenbaren;   fortdauern;  erhalten bleiben;   wert sein;  kosten;   stellen;   stellen;   Stelle;  Position;   Dienststelle,stehen-1,202-all
Hungarian-677-stehen-2,3286,Hungarian,677-stehen,veszteg,veszteg,v ɛ s t ɛ ɡ,,uesz,,,^ veszteg $,default, stehen;  Ware〉;  still;  still;  ruhig;   beruhigen;   Stille;   säumen;   untätig;   leblos;  unbeweglich;  unbeweglich;  Habe〉;  vernachlässigen; ungesprächig;   frei 〈Zeit〉;   unverbraucht;  verlorengehend 〈Material;   immobil 〈Vermögen;   stillschweigen;   nachlegen;   verfehlen;  Schweigen,stehen-2,9860-veszteg
Hungarian-754-sicherheben-1,3287,Hungarian,754-sicherheben,áll¹,áll,aː lː,,uesz,,,^ áll $,default,  behaupten;   behaupten ; stehen;  sich in einer Lage befinden;   stillstehen;   emporragen;  sich erheben;   bestehen;  existieren;   gelten 〈Wort usw.〉;   aushalten;  ertragen;   in eine Lage;  in einen Zustand kommen;   abhängen;   sich zusammensetzen;  sich offenbaren;   fortdauern;  erhalten bleiben;   wert sein;  kosten;   stellen;   stellen;   Stelle;  Position;   Dienststelle,sicherheben-1,202-all
Hungarian-754-sicherheben-2,3288,Hungarian,754-sicherheben,kerekedik,kerekedik,k ɛ r ɛ k ɛ d i k,,uesz,,,^ kerekedik $,default, sich erheben;   entstehen;   folgen;  sich auf den Weg machen; sich zu bewegen anfangen;  sich bilden;   offenbar werden;   mit etw vermischt werden;   kosten 〈Preis〉,sicherheben-2,4590-kerekedik
Hungarian-59-stern-1,3290,Hungarian,59-stern,csillag,csillag,t͡ʃ i lː ɒ ɡ,,uesz,,,^ csillag $,default, Symbol;  Abzeichen; Stern;  Gestirn;   Sternchen als Zeichen;   hervorragende Persönlichkeit;   Blesse 〈bei Pferden〉;   Augenlicht;   Fettauge auf der Fleischsuppe;   mein Schatz;   〈zum Ausdruck milden Verdrusses〉,Stern-1,1519-csillag
Hungarian-431-staat-1,3293,Hungarian,431-staat,állam,állam,aː lː ɒ m,,uesz,,,^ állam $,default,  Substanz; Haltbarkeit;   Staat;   substantiell;   staatlich ,Staat-1,205-allam
Hungarian-431-staat-2,3295,Hungarian,431-staat,státus,státus,ʃ t aː t u ʃ,,uesz,,,^ státus $,default, Position;   Staat; Zustand;   Körperschaft;   Bezirk;  Personalbestand;   Stand 〈ständisch aufgebauten Gesellschaft〉;  katholische Kirchenprovinz in Siebenbürgen;   Planstelle;  öffentliche Anstellung,Staat-3,8376-status
Hungarian-938-stehlen-1,3296,Hungarian,938-stehlen,cigány,cigány,t͡s i ɡ aː ɲ,,uesz,,,^ cigány $,default, gering;   feilschen;   hinterlistig; Zigeuner;  Zigeuner-;   arglistiger Mensch;   Schmied;   Zigeunermusikant;  betrügerisch;   zigeunerisch;   unecht;  unrecht;   stehlen;   betrügen;  lügen;   Zigeuner nennen;   schlecht,stehlen-1,1218-cigany
Hungarian-938-stehlen-2,3298,Hungarian,938-stehlen,csavar,csavar,t͡ʃ ɒ v ɒ r,,uesz,,,^ csavar $,default,  stehlen; sich schlängeln;   sich schlängeln;  sich wenden;   wedeln;   drehen;   vernarrt sein; Windung;   Schraube;   sich schlängelnd;   pfiffig,stehlen-3,1396-csavar
Hungarian-758-schreiten-1,3311,Hungarian,758-schreiten,jár,jár,j aː r,,uesz,,,^ jár $,default,  erfahren;   Gang;  gehen;   durchdringen;  vor jmdn treten;   übel ankommen;  gelangen;   gelangen;   jmd;   sich bewegen; vor etw;  schreiten;   eine Gepflogenheit haben;  ein bestimmtes Leben führen;  durchfahren;   gang und gäbe sein;  üblich sein;  kommen 〈irgendwohin〉;   zu etw gehen;  zu gehen pflegen;  besuchen 〈zB Schule〉;   zu etw führen;  jmdm zum Wohle od Schaden gereichen;  in Betrieb sein;   zukommen;  zustehen;   es gibt;  man hat 〈irgendein Wetter〉;   mit etw einhergehen;  mit etw verbunden sein;   beziehen;  abonniert haben 〈beziehen;  abonniert haben〉;   Gehen;   Verwaltungsbezirk;   bewandert 〈konkr〉;   kundig;   gehen lassen;   abonnieren;  der bei jmdm aus- und eingeht,schreiten-1,4025-jar
Hungarian-758-schreiten-2,3312,Hungarian,758-schreiten,lép¹,lép,l eː p,,uesz,,,^ lép $,default,schreiten;  Gehen;  einen Schritt tun;   Schreiten;   Schritt;   Maßnahme;   Zug 〈im Schachspiel〉,schreiten-2,5572-lep
Hungarian-304-stock-1,3315,Hungarian,304-stock,bot,bot,b o t,,uesz,,,^ bot $,default,  prügeln;  Herrschaft; Kolben;  Keule;  Stock;  Stab;   Zepter;   Streitkolben;   Aufsicht;  Macht;   Klotz 〈am Brunnenschwengel〉;   Weidenruten schneiden;  die Zweige abschneiden,Stock-1,888-bot
Hungarian-304-stock-2,3317,Hungarian,304-stock,kaloda,kaloda,k ɒ l o d ɒ,,uesz,,,^ kaloda $,default, Stock;   mit dem Bein gestellter Haken;   gegabeltes Holz;  auf dem der Pflug unterwegs geschleift wird; Strafklotz;  Block für Gefangene;   〈als Sinnbild der Gefangenschaft〉;   〈zur Benennung versch Bestandteile od Geräte aus Holz〉;   Fußfessel für Pferde,Stock-3,4298-kaloda
Hungarian-625-noch-1,3322,Hungarian,625-noch,ismét,ismét,i ʃ m eː t,,uesz,,,^ ismét $,default, doch;  gleichfalls;   auch;   hingegen; wieder;   ferner;  noch,noch-1,3964-ismet
Hungarian-625-noch-2,3323,Hungarian,625-noch,még,még,m eː ɡ,,uesz,,,^ még $,default,noch;   noch;  noch mehr,noch-2,5977-meg
Hungarian-936-stechen-1,3325,Hungarian,936-stechen,döf,döf,d ø f,,uesz,,,^ döf $,default,   stoßen; stechen,stechen-1,1919-dof
Hungarian-936-stechen-2,3327,Hungarian,936-stechen,faggat,faggat,f ɒ ɡː ɒ t,,uesz,,,^ faggat $,default,  quälen;   stechen;   ausfragen; einreißen;  zum Aufbrechen bringen 〈Wunde〉;  mit Fragen quälen,stechen-3,2333-faggat
Hungarian-547-geizig-1,3337,Hungarian,547-geizig,facsar,facsar,f ɒ t͡ʃ ɒ r,,uesz,,,^ facsar $,default,  drehen; wringen;  auspressen;   verdrehen;   auftreiben;  erzwingen;   geizig,geizig-1,2331-facsar
Hungarian-547-geizig-2,3339,Hungarian,547-geizig,fösvény,fösvény,f ø ʃ v eː ɲ,,uesz,,,^ fösvény $,default,  geizig; habgierig,geizig-3,2739-fosveny
Hungarian-964-umruhren-1,3349,Hungarian,964-umruhren,agitál,agitál,ɒ ɡ i t aː l,,uesz,,,^ agitál $,default,unterhandeln; unterhandeln;   Tätigkeit entfalten;   Tätigkeit entfalten;   umrühren;   umrühren;   gewinnen;   gewinnen;  aufmuntern;  aufmuntern;   aufwiegeln;   aufwiegeln,umruhren-1,103-agital
Hungarian-964-umruhren-2,3350,Hungarian,964-umruhren,agitál,agitál,ɒ ɡ i t aː l,,uesz,,,^ agitál $,default,unterhandeln; unterhandeln;   Tätigkeit entfalten;   Tätigkeit entfalten;   umrühren;   umrühren;   gewinnen;   gewinnen;  aufmuntern;  aufmuntern;   aufwiegeln;   aufwiegeln,umruhren-2,103-agital
Hungarian-47-magen-1,3358,Hungarian,47-magen,begy,begy,b ɛ ɟ,,uesz,,,^ begy $,default,Kropf der Vögel; Kropf der Vögel;   Magen;   Magen;   Fingerkuppe;   Fingerkuppe;   weibliche Brust;   weibliche Brust;   stolz;   stolz,Magen-1,1072-begy
Hungarian-47-magen-2,3359,Hungarian,47-magen,bél,bél,b eː l,,uesz,,,^ bél $,default,  Magen;   Magen; Eingeweide; Eingeweide;  das Innere;  das Innere;   Fruchtfleisch;   Fruchtfleisch;   Docht;   Docht;   Seele;   Seele;   Darm;   Darm;   inner;   inner,Magen-2,1080-bel
Hungarian-64-stein-1,3368,Hungarian,64-stein,asztag,asztag,ɒ s t ɒ ɡ,,uesz,,,^ asztag $,default,Heuschober;  Feimen;   Stein-;  Holzhaufen;   Scheune,Stein-1,390-asztag
Hungarian-64-stein-2,3369,Hungarian,64-stein,föveny,föveny,f ø v ɛ ɲ,,uesz,,,^ föveny $,default,  Kampfplatz;   Stein; Sand;  Sandgrund,Stein-2,2741-foveny
Hungarian-227-erzahlung-1,3371,Hungarian,227-erzahlung,novella,novella,n o v ɛ lː ɒ,,uesz,,,^ novella $,default, Zeitung; Neuigkeit 〈auch als etw zum Lesen〉;  Nachtragsgesetz;    Erzählung,Erzahlung-1,6442-novella
Hungarian-227-erzahlung-2,3372,Hungarian,227-erzahlung,rege,rege,r ɛ ɡ ɛ,,uesz,,,^ rege $,default,  Geschwätz;  Gerede;   Wahnsinn;   Erzählung; wahnwitzige Rede;   alte Sage;  uraltes Lied;   fabelartige Dichtung 〈als Gattung〉;   Romanze,Erzahlung-2,7699-rege
Hungarian-309-ofen-1,3373,Hungarian,309-ofen,csempe¹,csempe,t͡ʃ ɛ m p ɛ,,uesz,,,^ csempe $,default,Ofenkachel;   ofen;   irdenes Gefäß;   Wandfliese,ofen-1,1423-csempe
Hungarian-309-ofen-2,3374,Hungarian,309-ofen,góc,góc,ɡ oː t͡s,,uesz,,,^ góc $,default,  Mittel-;  Knotenpunkt;   Brennpunkt; Ofen;   Herd 〈einer Krankheit〉,Ofen-1,3028-goc
Hungarian-384-riemen-1,3383,Hungarian,384-riemen,bagaria,bagaria,b ɒ ɡ ɒ r i ɒ,,uesz,,,^ bagaria $,default,Juchten;   Riemen;   Stiefel;   unverschämt;  schamlos,Riemen-1,468-bagaria
Hungarian-384-riemen-2,3384,Hungarian,384-riemen,ideg,ideg,i d ɛ ɡ,,uesz,,,^ ideg $,default, Riemen;   Saite; Bogensehne;   Nerv;   mit einer Sehne ausgestattet;   nervös,Riemen-2,3793-ideg
Hungarian-691-stromen-1,3388,Hungarian,691-stromen,áramlik,áramlik,aː r ɒ m l i k,,uesz,,,^ áramlik $,default,strömen,stromen-2,316-aramlik
Hungarian-691-stromen-2,3389,Hungarian,691-stromen,bugyog,bugyog,b u ɟ o ɡ,,uesz,,,^ bugyog $,default,  strömen;   Hose; bauschig sein;   sprudeln;   sich beeifern,stromen-3,980-bugyog
Hungarian-392-starke-1,3399,Hungarian,392-starke,erő,erő,ɛ r øː,,uesz,,,^ erő $,default,  Tugend; Kraft;  Stärke;   Heer;  Streitmacht;   Gewalt;  Tüchtigkeit;   Geltung;   Vermögen;   Fort;  erőltettetett,Starke-1,2245-ero
Hungarian-392-starke-2,3401,Hungarian,392-starke,kemény,kemény,k ɛ m eː ɲ,,uesz,,,^ kemény $,default,  hart;   hart;  grob;   fest;   wild;  stramm;  barsch;   Stärke;  steif;  schwierig;   streng; schwer zu ertragen;  unbarmherzig;  schonungslos;   rauh 〈Wetter〉;   hoch eingeschätzt;   stimmlos 〈Konsonant〉;   an mineralischen Salzen reich;  hart 〈Wasser〉;   Dur- 〈Tonleiter〉;   grausam sein;   hart werden,Starke-3,4706-kemeny
Hungarian-934-schlagen-1,3402,Hungarian,934-schlagen,akaszt,akaszt,ɒ k ɒ s t,,uesz,,,^ akaszt $,default,hängen; hängen;   schlagen;   Haken;   Haken;   binden ;   binden ,schlagen-1,100-akaszt
Hungarian-934-schlagen-2,3403,Hungarian,934-schlagen,bérmál,bérmál,b eː r m aː l,,uesz,,,^ bérmál $,default,  prügeln;   prügeln;  schlagen;  schlagen; firmen; firmen;   benennen;   benennen,schlagen-2,1117-bermal
Hungarian-861-hauen-1,3425,Hungarian,861-hauen,csap¹,csap,t͡ʃ ɒ p,,uesz,,,^ csap $,default,  lassen; schlagen;  Unterhaltung〉;   Dolch;  stibitzen;   hauen;   streichen 〈Maß〉;   zupfen 〈Wolle〉;  reißen;   schleudern;  hinstoßen;   dringen;   tünchen;   eine andere Richtung einschlagen;   herabschießen auf etw;   schmeicheln;   treiben;   veranstalten 〈Festmahl;  Lärm schlagen;   klauen;   Schlag;   Unglück;   Spur;   gedrückt voll 〈Maß〉;   um sich herumschlagen;   neckisch;   Flattergeist,hauen-1,1365-csap
Hungarian-861-hauen-2,3426,Hungarian,861-hauen,pendít,pendít,p ɛ n d iː t,,uesz,,,^ pendít $,default,  schlagen;  hauen;  erwähnen;   sagen; erklingen lassen,hauen-2,7063-pendit
Hungarian-385-schnur-1,3429,Hungarian,385-schnur,kordon,kordon,k o r d o n,,uesz,,,^ kordon $,default,  Schnur; Postenkette;  Sperrkette,Schnur-2,5116-kordon
Hungarian-385-schnur-2,3430,Hungarian,385-schnur,nyüst,nyüst,ɲ y ʃ t,,uesz,,,^ nyüst $,default, Schnur; Schaft;  Flügel des Webstuhles;   Gesamheit der Kettfäden;   Spagat;   〈als milderes Schimpfw〉,Schnur-3,6548-nyust
Hungarian-262-strich-1,3434,Hungarian,262-strich,vessző,vessző,v ɛ sː øː,,uesz,,,^ vessző $,default,Rute;   Penis;   Meßstab;   Komma;  Strich;  Gerte,Strich-2,9855-vesszo
Hungarian-262-strich-2,3435,Hungarian,262-strich,vonat,vonat,v o n ɒ t,,uesz,,,^ vonat $,default,Zug;  Truppe;   Eigenschaft;   Neigung;   Linie;  Losziehung;  Strich;   Gesichtszug;   Bahnzug;   Spannweite 〈einer Brücke〉;   Gebirgszug;   diakritisches Zeichen;   Extrakt;  Zugverkehr;   Marsch;  Train und dessen Ausrüstung;   Rantreifen,Strich-3,9988-vonat
Hungarian-538-stark-1,3436,Hungarian,538-stark,delta,delta,d ɛ l t ɒ,,uesz,,,^ delta $,default,Buchstabe δ;  Δ;   keilförmige Landzunge;  Halbinsel;   stark,stark-1,1766-delta
Hungarian-538-stark-2,3437,Hungarian,538-stark,ín²,ín,iː n,,uesz,,,^ ín $,default,  Ranke; Bein;   stark;   Ader;  Rachen;   Seil;   Bogensehne;   Nerv;  Wade;   Sehne;  Flechse;   Muskel;   Gaumen;   flechsig,stark-2,3869-in
Hungarian-544-dumm-1,3444,Hungarian,544-dumm,bagoly,bagoly,b ɒ ɡ o j,,uesz,,,^ bagoly $,default,  dumm; Eule;   Nachteule 〈vom Menschen〉;   Schuljunge;   der Alte,dumm-2,475-bagoly
Hungarian-544-dumm-2,3447,Hungarian,544-dumm,bikfic,bikfic,b i k f i t͡s,,uesz,,,^ bikfic $,default,  dumm; unerfahrener Jüngling;   unerfahren,dumm-5,723-bikfic
Hungarian-818-gelingen-1,3468,Hungarian,818-gelingen,szuperál,szuperál,s u p ɛ r aː l,,uesz,,,^ szuperál $,default,siegen;  wegwerfen;  die Oberhand gewinnen;   übertreffen;  besiegen;   für dienstuntauglich erklären;  ausrangieren;   gelingen;  gut ausfallen;   funktionieren,gelingen-1,8921-szuperal
Hungarian-587-plotzlich-1,3469,Hungarian,587-plotzlich,egy,egy,ɛ ɟ,,uesz,,,^ egy $,default,  Geschwister;   ungefähr;   identisch;   einzig;   blutsverwandt; ein;   ein;  ein;  eins;   eins;   der/die/das eine;   jemand;   jemand;   irgendein;  Einheit bildend 〈mit jmdm;  einer Sache〉;   einverstanden;  eines Willens;   voll;   das Einzige;   Einfachheit;   Einheit;  einer;  einer;   Einzelkind;  einer ihrer;   der eine;   einmal;   einmal;   einst;   zugleich;   zugleich;   plötzlich;  auf einmal,plotzlich-1,2055-egy
Hungarian-587-plotzlich-2,3470,Hungarian,587-plotzlich,egyszersmind,egyszersmind,ɛ ɟ s ɛ r ʃ m i n d,,uesz,,,^ egyszersmind $,default,zugleich;   plötzlich;  gleichfalls;  gleichzeitig;  gemeinsam;   außerdem,plotzlich-2,2079-egyszersmind
Hungarian-459-sommer-1,3477,Hungarian,459-sommer,nyár²,nyár,ɲ aː r,,uesz,,,^ nyár $,default,  Landhaus; Sommer;   den Sommer verbringen;   auf Sommerferien sein;   Sommerweide;  Villa,Sommer-1,6477-nyar
Hungarian-97-gipfel-1,3478,Hungarian,97-gipfel,csúcs,csúcs,t͡ʃ uː t͡ʃ,,uesz,,,^ csúcs $,default,Spitze;   Gipfel;   Wulst;   Zipfel;   Höhepunkt;   Pyramide;   Fortsatz;   Narbe 〈in der Blüte〉,Gipfel-1,1630-csucs
Hungarian-97-gipfel-2,3481,Hungarian,97-gipfel,karaj¹,karaj,k ɒ r ɒ j,,uesz,,,^ karaj $,default, Scheitel;   Abfall;   Gipfel;  Stück;   Schnitte;   Rinde; Rand;  Umkreis;   Halbkreis od Kreis bzw solcher Teil von etw;  Scheibe 〈Brot〉;   tiefe Einbuchtung eines Blattes;   Krümmung 〈eines Flusses usw〉;  der sich beim Schwingen des Kornes anhäuft;   Art ungarischer Volkstanz,Gipfel-4,4438-karaj
Hungarian-57-sonne-1,3488,Hungarian,57-sonne,nap¹,nap,n ɒ p,,uesz,,,^ nap $,default,  Tagebuch;   ???; Tag;   Tag;   heller Tag;   Sonne;   Sonnenschein;  besonnte Stelle;   an  Tag;   sonnig;   -tägig;   Tagendienst habende Person;   den Tag von etw bestimmen;  verschieben anmerken;   vertagen;  stunden;   sich sonnen;   am Tage;   am Tage;  der helle Tag;   alltäglich,Sonne-1,6353-nap
Hungarian-480-sonntag-1,3489,Hungarian,480-sonntag,hétfő,hétfő,h eː t f øː,,uesz,,,^ hétfő $,default,Montag;   Sonntag,Sonntag-1,3542-hetfo
Hungarian-480-sonntag-2,3490,Hungarian,480-sonntag,vasárnap,vasárnap,v ɒ ʃ aː r n ɒ p,,uesz,,,^ vasárnap $,default,Sonntag;   am Sonntag,Sonntag-2,9768-vasarnap
Hungarian-302-stutze-1,3493,Hungarian,302-stutze,mankó,mankó,m ɒ n k oː,,uesz,,,^ mankó $,default,Krücke;   Stütze;   Griff der Sense;  Hilfe 〈abstr〉,Stutze-3,5925-manko
Hungarian-302-stutze-2,3494,Hungarian,302-stutze,oszlop,oszlop,o s l o p,,uesz,,,^ oszlop $,default,Säule;   Stütze;   Kolumne;  Denkmal;  Pfeiler;  wichtiger Helfer;   Grabstein;  Stele;   Spalte einer Tabelle;   Kolonne;  Druckspalte;   gerade Hochsteigendes;  zB Rauchsäule;  Wassersäule usw,Stutze-4,6748-oszlop
Hungarian-738-schlucken-1,3500,Hungarian,738-schlucken,fecske,fecske,f ɛ t͡ʃ k ɛ,,uesz,,,^ fecske $,default,Schwalbe;   Schwatzmaul;   Art Spund;   Maurer 〈als spöttische Benennung〉;   Art dreieckige Schwimmhose für Männer,Schwalbe-1,2425-fecske
Hungarian-738-schlucken-2,3501,Hungarian,738-schlucken,nyel,nyel,ɲ ɛ l,,uesz,,,^ nyel $,default, kosten;  Speiseröhre;  aufzehren;   gierig essen;   schmecken;   〈Staub; verschlingen 〈Wasser;  Erde usw〉;  verschlingen;   schlucken;  schlucken;   erlernen;  geistig verdauen;   verschweigen;  hinnehmen 〈Beleidigung〉;  〈mit den Augen〉 verschlingen;  gespannt verfolgen;  Rauch usw〉 einatmen;   schnell aufsagen;  einsaugen 〈zB Fließpapier〉;   Gurgel,schlucken-1,6487-nyel
Hungarian-90-sumpf-1,3503,Hungarian,90-sumpf,fertő,fertő,f ɛ r t øː,,uesz,,,^ fertő $,default,  unrein;   unrein; Suhle;  Sumpf;   Pfuhl;  Sündenpfuhl;   infizieren;   sich infizieren;  besudelt;  besudelt;   nicht infiziert,Sumpf-1,2514-ferto
Hungarian-90-sumpf-2,3506,Hungarian,90-sumpf,inog,inog,i n o ɡ,,uesz,,,^ inog $,default, taumeln;   schwanken; wanken;   beweglich;   Sumpf;  sich bewegen;   ins Schwanken geraten;  erschüttert werden;   Mobilien;   unbeweglich;   Immobilien,Sumpf-4,3899-inog
Hungarian-159-schwan-1,3519,Hungarian,159-schwan,hattyú,hattyú,h ɒ cː uː,,uesz,,,^ hattyú $,default,Schwan,Schwan-1,3446-hattyu
Hungarian-694-schwanken-1,3521,Hungarian,694-schwanken,billeg,billeg,b i lː ɛ ɡ,,uesz,,,^ billeg $,default,  schlendern; schwanken;   sich leise schaukeln;  wogen,schwanken-1,729-billeg
Hungarian-694-schwanken-2,3522,Hungarian,694-schwanken,hajbókol,hajbókol,h ɒ j b oː k o l,,uesz,,,^ hajbókol $,default,   nicken;   schwanken;   schmeicheln; Verbeugungen machen;  dienern;  sich neigen;  sich beugen 〈Pflanze〉,schwanken-2,3306-hajbokol
Hungarian-972-fegen-1,3529,Hungarian,972-fegen,seper,seper,ʃ ɛ p ɛ r,,uesz,,,^ seper $,default,  prügeln;  hauen;   Person;   hin-;  fort-;  kehren; fegen;  mit- od an sich reißen;  wegfegen;   den Boden streifen 〈Kleid beim Gehen〉;   Besen;  die aufkehrt,fegen-1,8048-seper
Hungarian-519-su-1,3530,Hungarian,519-su,édes,édes,eː d ɛ ʃ,,uesz,,,^ édes $,default,  ganz;  geliebt; lieb;   ungesalzen;  salzlos;  nicht sauer;   süß;   angenehm;  wonnig;   blutsverwandt;   Süßigkeit;   Süßigkeit;   Liebling 〈bes als Anrede〉;   leiblicher Vater;  leibliche Mutter 〈bes als Anrede〉;   seelische Harmonie;   sich ergötzen;   ergötzen;   Ergötzung,su-1,2034-edes
Hungarian-519-su-2,3531,Hungarian,519-su,szelíd,szelíd,s ɛ l iː d,,uesz,,,^ szelíd $,default, sanft;   süß;  weich; sanftmütig 〈Person〉;  zahm 〈Tier〉;   domestiziert;   mäßig;  mild 〈Geschmack〉;  veredelt 〈Pflanze〉;   beruhigend;  angenehm wirkend;   zu den Humaniora gehörend;   geneigt 〈Gelände〉,su-2,8660-szelid
Hungarian-768-schwimmen-1,3532,Hungarian,768-schwimmen,evez,evez,ɛ v ɛ z,,uesz,,,^ evez $,default,  nach etw streben;   herumfuchteln; rudern;  schiffen;   mit den Flügeln schlagen;  fliegen;  die Schwimmflossen bewegen;  schwimmen;   mit dem Schwanz wedeln;   sich 〈in irgendeinem Zustand〉 befinden;  sich 〈auf irgendeinem Gebiet〉 betätigen;  sich mit den Armen rudernd vorwärtsbewegen;   schaukeln;   Ruderer;   Rudern,schwimmen-1,2305-evez
Hungarian-768-schwimmen-2,3534,Hungarian,768-schwimmen,libeg,libeg,l i b ɛ ɡ,,uesz,,,^ libeg $,default,  Moor;   schwanken;  wanken;  schwimmen;   unschlüssig sein; schweben;   sich leicht fortbewegen;   schlottern;   leichtes Kleid für Frauen;  Hemdbluse;   Schwebebahn,schwimmen-3,5618-libeg
Hungarian-943-betrugen-1,3536,Hungarian,943-betrugen,cigány,cigány,t͡s i ɡ aː ɲ,,uesz,,,^ cigány $,default, gering;   feilschen;   hinterlistig; Zigeuner;  Zigeuner-;   arglistiger Mensch;   Schmied;   Zigeunermusikant;  betrügerisch;   zigeunerisch;   unecht;  unrecht;   stehlen;   betrügen;  lügen;   Zigeuner nennen;   schlecht,betrugen-1,1218-cigany
Hungarian-943-betrugen-2,3538,Hungarian,943-betrugen,csal,csal,t͡ʃ ɒ l,,uesz,,,^ csal $,default,  scheinheilig;  betrügen; trügen;   locken;   ablisten;   Köder,betrugen-3,1347-csal
Hungarian-695-schwingen-1,3544,Hungarian,695-schwingen,csóvál,csóvál,t͡ʃ oː v aː l,,uesz,,,^ csóvál $,default,schwingen;  wedeln,schwingen-2,1609-csoval
Hungarian-695-schwingen-2,3546,Hungarian,695-schwingen,leng,leng,l ɛ n ɡ,,uesz,,,^ leng $,default,  flattern;   schwingen;  sich hin und her bewegen; wehen;  hauchen 〈Wind〉;   ein kümmerliches Dasein fristen,schwingen-4,5564-leng
Hungarian-869-schwenken-1,3553,Hungarian,869-schwenken,lóbál,lóbál,l oː b aː l,,uesz,,,^ lóbál $,default,stoßen;  werfen;   schaukeln;  schwenken,schwenken-2,5662-lobal
Hungarian-311-tisch-1,3554,Hungarian,311-tisch,asztal,asztal,ɒ s t ɒ l,,uesz,,,^ asztal $,default,Tisch;   Verpflegung;  Kost;   viereckige Wune;   Brettergerüst an der Dreschmaschine;  an der Seite des Kornschobers usw.;   Tischler,Tisch-1,391-asztal
Hungarian-128-schwanz-1,3555,Hungarian,128-schwanz,farok,farok,f ɒ r o k,,uesz,,,^ farok $,default, Ende;   Penis;   Pinsel; Schwanz;  Schweif;  Vogelschwanz;   hinausragender Teil;  Hinterteil von etw;   die letzten Tage;  Ende einer Zeitspanne;   Gefolge;  Geleit;   geschwänzt,Schwanz-1,2395-farok
Hungarian-887-nehmen-1,3556,Hungarian,887-nehmen,fog¹,fog,f o ɡ,,uesz,,,^ fog $,default,  aufnehmen;   empfangen;   Griff;   Kniff;  verstehen;   wahrnehmen;   abfärben; greifen;  fassen;  festhalten;   〈Hilfsverb der Zukunft bzw der wahrsch Handlung〉;   fangen 〈Tier〉;  gefangennehmen;   gefangennehmen;   schwanger werden;   ertappen;  in Bedrängnis bringen;   bestimmungsmäßig wirksam sein;   einspannen;   befallen 〈von einer Krankheit〉;  überwältigen 〈von einem Gefühl〉;   nehmen;   nehmen;  mit Beschlag belegen;  dingen;   jmdn zu etw anhalten;  zwingen;  jmdn an etw gewöhnen;   beginnen;   jmdn etw unterstellen;   auf jmdn etw anlegen;   sich auf den Weg machen;   sich auf jmdn beziehen;   bebauen;  bestellen;   auffangen;   kurz entschlossen etw tun;   Zange;  Handhabe;   befingern;   Gefangennehmung;  Griff 〈abstr〉;   Gericht 〈Speise〉;   schwierig;   unbegreiflich;   kleine Zange;   Haschen;   These im Syllogismus;   Gespann;   Geländer,nehmen-1,2633-fog
